"","boot","cols","Accuracy","acc_teste","mean_acc_test"
"2316",579,4,1,0.47,0.52
"2317",580,1,1,0.54,0.5025
"2318",580,2,1,0.52,0.5025
"2319",580,3,1,0.485,0.5025
"2320",580,4,1,0.485,0.5025
"2321",581,1,1,0.495,0.5
"2322",581,2,1,0.505,0.5
"2323",581,3,1,0.55,0.5
"2324",581,4,1,0.47,0.5
"2325",582,1,1,0.58,0.465
"2326",582,2,1,0.435,0.465
"2327",582,3,1,0.495,0.465
"2328",582,4,1,0.405,0.465
"2329",583,1,1,0.555,0.5225
"2330",583,2,1,0.52,0.5225
"2331",583,3,1,0.525,0.5225
"2332",583,4,1,0.465,0.5225
"2333",584,1,1,0.495,0.4975
"2334",584,2,1,0.465,0.4975
"2335",584,3,1,0.555,0.4975
"2336",584,4,1,0.5,0.4975
"2337",585,1,1,0.55,0.5125
"2338",585,2,1,0.475,0.5125
"2339",585,3,1,0.54,0.5125
"2340",585,4,1,0.485,0.5125
"2341",586,1,1,0.47,0.475
"2342",586,2,1,0.48,0.475
"2343",586,3,1,0.525,0.475
"2344",586,4,1,0.455,0.475
"2345",587,1,1,0.535,0.5075
"2346",587,2,1,0.5,0.5075
"2347",587,3,1,0.515,0.5075
"2348",587,4,1,0.45,0.5075
"2349",588,1,1,0.52,0.495
"2350",588,2,1,0.41,0.495
"2351",588,3,1,0.495,0.495
"2352",588,4,1,0.495,0.495
"2353",589,1,1,0.555,0.5375
"2354",589,2,1,0.545,0.5375
"2355",589,3,1,0.505,0.5375
"2356",589,4,1,0.53,0.5375
"2357",590,1,1,0.545,0.53
"2358",590,2,1,0.525,0.53
"2359",590,3,1,0.535,0.53
"2360",590,4,1,0.5,0.53
"2361",591,1,1,0.59,0.4825
"2362",591,2,1,0.375,0.4825
"2363",591,3,1,0.505,0.4825
"2364",591,4,1,0.46,0.4825
"2365",592,1,1,0.54,0.51
"2366",592,2,1,0.505,0.51
"2367",592,3,1,0.515,0.51
"2368",592,4,1,0.485,0.51
"2369",593,1,1,0.535,0.535
"2370",593,2,1,0.535,0.535
"2371",593,3,1,0.535,0.535
"2372",593,4,1,0.48,0.535
"2373",594,1,1,0.505,0.5175
"2374",594,2,1,0.475,0.5175
"2375",594,3,1,0.565,0.5175
"2376",594,4,1,0.53,0.5175
"2377",595,1,1,0.56,0.4925
"2378",595,2,1,0.475,0.4925
"2379",595,3,1,0.49,0.4925
"2380",595,4,1,0.495,0.4925
"2381",596,1,1,0.5,0.5075
"2382",596,2,1,0.485,0.5075
"2383",596,3,1,0.54,0.5075
"2384",596,4,1,0.515,0.5075
"2385",597,1,1,0.535,0.5025
"2386",597,2,1,0.48,0.5025
"2387",597,3,1,0.515,0.5025
"2388",597,4,1,0.49,0.5025
"2389",598,1,1,0.48,0.4775
"2390",598,2,1,0.475,0.4775
"2391",598,3,1,0.55,0.4775
"2392",598,4,1,0.46,0.4775
"2393",599,1,1,0.52,0.4625
"2394",599,2,1,0.43,0.4625
"2395",599,3,1,0.495,0.4625
"2396",599,4,1,0.42,0.4625
"2397",600,1,1,0.505,0.495
"2398",600,2,1,0.485,0.495
"2399",600,3,1,0.58,0.495
"2400",600,4,1,0.46,0.495
"2401",601,1,1,0.495,0.475
"2402",601,2,1,0.48,0.475
"2403",601,3,1,0.47,0.475
"2404",601,4,1,0.455,0.475
"2405",602,1,1,0.55,0.5
"2406",602,2,1,0.465,0.5
"2407",602,3,1,0.535,0.5
"2408",602,4,1,0.445,0.5
"2409",603,1,1,0.58,0.505
"2410",603,2,1,0.445,0.505
"2411",603,3,1,0.495,0.505
"2412",603,4,1,0.515,0.505
"2413",604,1,1,0.48,0.4925
"2414",604,2,1,0.505,0.4925
"2415",604,3,1,0.52,0.4925
"2416",604,4,1,0.445,0.4925
"2417",605,1,1,0.545,0.51
"2418",605,2,1,0.52,0.51
"2419",605,3,1,0.5,0.51
"2420",605,4,1,0.455,0.51
"2421",606,1,1,0.515,0.5225
"2422",606,2,1,0.53,0.5225
"2423",606,3,1,0.585,0.5225
"2424",606,4,1,0.48,0.5225
"2425",607,1,1,0.545,0.5
"2426",607,2,1,0.505,0.5
"2427",607,3,1,0.495,0.5
"2428",607,4,1,0.48,0.5
"2429",608,1,1,0.515,0.53
"2430",608,2,1,0.525,0.53
"2431",608,3,1,0.565,0.53
"2432",608,4,1,0.535,0.53
"2433",609,1,1,0.555,0.5575
"2434",609,2,1,0.56,0.5575
"2435",609,3,1,0.56,0.5575
"2436",609,4,1,0.495,0.5575
"2437",610,1,1,0.5,0.4925
"2438",610,2,1,0.415,0.4925
"2439",610,3,1,0.505,0.4925
"2440",610,4,1,0.485,0.4925
"2441",611,1,1,0.525,0.4975
"2442",611,2,1,0.475,0.4975
"2443",611,3,1,0.52,0.4975
"2444",611,4,1,0.41,0.4975
"2445",612,1,1,0.51,0.5175
"2446",612,2,1,0.545,0.5175
"2447",612,3,1,0.525,0.5175
"2448",612,4,1,0.495,0.5175
"2449",613,1,1,0.525,0.495
"2450",613,2,1,0.485,0.495
"2451",613,3,1,0.505,0.495
"2452",613,4,1,0.465,0.495
"2453",614,1,1,0.465,0.4675
"2454",614,2,1,0.47,0.4675
"2455",614,3,1,0.52,0.4675
"2456",614,4,1,0.465,0.4675
"2457",615,1,1,0.55,0.53
"2458",615,2,1,0.495,0.53
"2459",615,3,1,0.555,0.53
"2460",615,4,1,0.51,0.53
"2461",616,1,1,0.51,0.4825
"2462",616,2,1,0.455,0.4825
"2463",616,3,1,0.535,0.4825
"2464",616,4,1,0.455,0.4825
"2465",617,1,1,0.555,0.515
"2466",617,2,1,0.475,0.515
"2467",617,3,1,0.565,0.515
"2468",617,4,1,0.46,0.515
"2469",618,1,1,0.48,0.47
"2470",618,2,1,0.46,0.47
"2471",618,3,1,0.565,0.47
"2472",618,4,1,0.445,0.47
"2473",619,1,1,0.555,0.5
"2474",619,2,1,0.435,0.5
"2475",619,3,1,0.54,0.5
"2476",619,4,1,0.46,0.5
"2477",620,1,1,0.5,0.4825
"2478",620,2,1,0.465,0.4825
"2479",620,3,1,0.525,0.4825
"2480",620,4,1,0.43,0.4825
"2481",621,1,1,0.52,0.4975
"2482",621,2,1,0.48,0.4975
"2483",621,3,1,0.515,0.4975
"2484",621,4,1,0.455,0.4975
"2485",622,1,1,0.545,0.515
"2486",622,2,1,0.435,0.515
"2487",622,3,1,0.59,0.515
"2488",622,4,1,0.485,0.515
"2489",623,1,1,0.52,0.505
"2490",623,2,1,0.505,0.505
"2491",623,3,1,0.505,0.505
"2492",623,4,1,0.48,0.505
"2493",624,1,1,0.555,0.5
"2494",624,2,1,0.44,0.5
"2495",624,3,1,0.53,0.5
"2496",624,4,1,0.47,0.5
"2497",625,1,1,0.535,0.5025
"2498",625,2,1,0.455,0.5025
"2499",625,3,1,0.54,0.5025
"2500",625,4,1,0.47,0.5025
"2501",626,1,1,0.6,0.5425
"2502",626,2,1,0.545,0.5425
"2503",626,3,1,0.54,0.5425
"2504",626,4,1,0.495,0.5425
"2505",627,1,1,0.57,0.5075
"2506",627,2,1,0.5,0.5075
"2507",627,3,1,0.515,0.5075
"2508",627,4,1,0.48,0.5075
"2509",628,1,1,0.545,0.5025
"2510",628,2,1,0.485,0.5025
"2511",628,3,1,0.495,0.5025
"2512",628,4,1,0.51,0.5025
"2513",629,1,1,0.52,0.475
"2514",629,2,1,0.47,0.475
"2515",629,3,1,0.48,0.475
"2516",629,4,1,0.4,0.475
"2517",630,1,1,0.53,0.5225
"2518",630,2,1,0.52,0.5225
"2519",630,3,1,0.525,0.5225
"2520",630,4,1,0.51,0.5225
"2521",631,1,1,0.55,0.5175
"2522",631,2,1,0.485,0.5175
"2523",631,3,1,0.55,0.5175
"2524",631,4,1,0.475,0.5175
"2525",632,1,1,0.55,0.54
"2526",632,2,1,0.545,0.54
"2527",632,3,1,0.535,0.54
"2528",632,4,1,0.51,0.54
"2529",633,1,1,0.53,0.5025
"2530",633,2,1,0.51,0.5025
"2531",633,3,1,0.495,0.5025
"2532",633,4,1,0.425,0.5025
"2533",634,1,1,0.5,0.4925
"2534",634,2,1,0.475,0.4925
"2535",634,3,1,0.57,0.4925
"2536",634,4,1,0.485,0.4925
"2537",635,1,1,0.51,0.4675
"2538",635,2,1,0.485,0.4675
"2539",635,3,1,0.45,0.4675
"2540",635,4,1,0.43,0.4675
"2541",636,1,1,0.46,0.4775
"2542",636,2,1,0.45,0.4775
"2543",636,3,1,0.505,0.4775
"2544",636,4,1,0.495,0.4775
"2545",637,1,1,0.495,0.51
"2546",637,2,1,0.535,0.51
"2547",637,3,1,0.52,0.51
"2548",637,4,1,0.5,0.51
"2549",638,1,1,0.505,0.47
"2550",638,2,1,0.47,0.47
"2551",638,3,1,0.47,0.47
"2552",638,4,1,0.47,0.47
"2553",639,1,1,0.605,0.5475
"2554",639,2,1,0.495,0.5475
"2555",639,3,1,0.56,0.5475
"2556",639,4,1,0.535,0.5475
"2557",640,1,1,0.57,0.5
"2558",640,2,1,0.5,0.5
"2559",640,3,1,0.5,0.5
"2560",640,4,1,0.5,0.5
"2561",641,1,1,0.495,0.48
"2562",641,2,1,0.465,0.48
"2563",641,3,1,0.64,0.48
"2564",641,4,1,0.43,0.48
"2565",642,1,1,0.52,0.5125
"2566",642,2,1,0.51,0.5125
"2567",642,3,1,0.515,0.5125
"2568",642,4,1,0.46,0.5125
"2569",643,1,1,0.505,0.485
"2570",643,2,1,0.55,0.485
"2571",643,3,1,0.465,0.485
"2572",643,4,1,0.44,0.485
"2573",644,1,1,0.535,0.52
"2574",644,2,1,0.505,0.52
"2575",644,3,1,0.565,0.52
"2576",644,4,1,0.485,0.52
"2577",645,1,1,0.46,0.47
"2578",645,2,1,0.525,0.47
"2579",645,3,1,0.46,0.47
"2580",645,4,1,0.48,0.47
"2581",646,1,1,0.475,0.475
"2582",646,2,1,0.495,0.475
"2583",646,3,1,0.475,0.475
"2584",646,4,1,0.455,0.475
"2585",647,1,1,0.485,0.5025
"2586",647,2,1,0.46,0.5025
"2587",647,3,1,0.52,0.5025
"2588",647,4,1,0.53,0.5025
"2589",648,1,1,0.52,0.4975
"2590",648,2,1,0.415,0.4975
"2591",648,3,1,0.55,0.4975
"2592",648,4,1,0.475,0.4975
"2593",649,1,1,0.56,0.49
"2594",649,2,1,0.45,0.49
"2595",649,3,1,0.5,0.49
"2596",649,4,1,0.48,0.49
"2597",650,1,1,0.555,0.525
"2598",650,2,1,0.47,0.525
"2599",650,3,1,0.53,0.525
"2600",650,4,1,0.52,0.525
"2601",651,1,1,0.495,0.4825
"2602",651,2,1,0.44,0.4825
"2603",651,3,1,0.51,0.4825
"2604",651,4,1,0.47,0.4825
"2605",652,1,1,0.555,0.5225
"2606",652,2,1,0.45,0.5225
"2607",652,3,1,0.575,0.5225
"2608",652,4,1,0.49,0.5225
"2609",653,1,1,0.545,0.505
"2610",653,2,1,0.59,0.505
"2611",653,3,1,0.465,0.505
"2612",653,4,1,0.46,0.505
"2613",654,1,1,0.505,0.5025
"2614",654,2,1,0.5,0.5025
"2615",654,3,1,0.565,0.5025
"2616",654,4,1,0.445,0.5025
"2617",655,1,1,0.49,0.5075
"2618",655,2,1,0.545,0.5075
"2619",655,3,1,0.515,0.5075
"2620",655,4,1,0.5,0.5075
"2621",656,1,1,0.525,0.4625
"2622",656,2,1,0.395,0.4625
"2623",656,3,1,0.52,0.4625
"2624",656,4,1,0.405,0.4625
"2625",657,1,1,0.505,0.5
"2626",657,2,1,0.495,0.5
"2627",657,3,1,0.53,0.5
"2628",657,4,1,0.49,0.5
"2629",658,1,1,0.495,0.5
"2630",658,2,1,0.505,0.5
"2631",658,3,1,0.545,0.5
"2632",658,4,1,0.475,0.5
"2633",659,1,1,0.505,0.505
"2634",659,2,1,0.425,0.505
"2635",659,3,1,0.56,0.505
"2636",659,4,1,0.505,0.505
"2637",660,1,1,0.495,0.495
"2638",660,2,1,0.47,0.495
"2639",660,3,1,0.54,0.495
"2640",660,4,1,0.495,0.495
"2641",661,1,1,0.485,0.4725
"2642",661,2,1,0.5,0.4725
"2643",661,3,1,0.445,0.4725
"2644",661,4,1,0.46,0.4725
"2645",662,1,1,0.545,0.435
"2646",662,2,1,0.405,0.435
"2647",662,3,1,0.46,0.435
"2648",662,4,1,0.41,0.435
"2649",663,1,1,0.51,0.5025
"2650",663,2,1,0.535,0.5025
"2651",663,3,1,0.495,0.5025
"2652",663,4,1,0.465,0.5025
"2653",664,1,1,0.495,0.4875
"2654",664,2,1,0.48,0.4875
"2655",664,3,1,0.54,0.4875
"2656",664,4,1,0.47,0.4875
"2657",665,1,1,0.555,0.52
"2658",665,2,1,0.485,0.52
"2659",665,3,1,0.58,0.52
"2660",665,4,1,0.46,0.52
"2661",666,1,1,0.515,0.515
"2662",666,2,1,0.505,0.515
"2663",666,3,1,0.57,0.515
"2664",666,4,1,0.515,0.515
"2665",667,1,1,0.53,0.4925
"2666",667,2,1,0.455,0.4925
"2667",667,3,1,0.575,0.4925
"2668",667,4,1,0.405,0.4925
"2669",668,1,1,0.525,0.53
"2670",668,2,1,0.5,0.53
"2671",668,3,1,0.575,0.53
"2672",668,4,1,0.535,0.53
"2673",669,1,1,0.5,0.5
"2674",669,2,1,0.5,0.5
"2675",669,3,1,0.505,0.5
"2676",669,4,1,0.465,0.5
"2677",670,1,1,0.515,0.52
"2678",670,2,1,0.525,0.52
"2679",670,3,1,0.555,0.52
"2680",670,4,1,0.435,0.52
"2681",671,1,1,0.46,0.4625
"2682",671,2,1,0.415,0.4625
"2683",671,3,1,0.48,0.4625
"2684",671,4,1,0.465,0.4625
"2685",672,1,1,0.505,0.5125
"2686",672,2,1,0.53,0.5125
"2687",672,3,1,0.52,0.5125
"2688",672,4,1,0.5,0.5125
"2689",673,1,1,0.51,0.5075
"2690",673,2,1,0.505,0.5075
"2691",673,3,1,0.52,0.5075
"2692",673,4,1,0.5,0.5075
"2693",674,1,1,0.515,0.4775
"2694",674,2,1,0.465,0.4775
"2695",674,3,1,0.465,0.4775
"2696",674,4,1,0.49,0.4775
"2697",675,1,1,0.525,0.5225
"2698",675,2,1,0.52,0.5225
"2699",675,3,1,0.53,0.5225
"2700",675,4,1,0.41,0.5225
"2701",676,1,1,0.52,0.51
"2702",676,2,1,0.51,0.51
"2703",676,3,1,0.51,0.51
"2704",676,4,1,0.465,0.51
"2705",677,1,1,0.57,0.54
"2706",677,2,1,0.51,0.54
"2707",677,3,1,0.585,0.54
"2708",677,4,1,0.445,0.54
"2709",678,1,1,0.5,0.51
"2710",678,2,1,0.52,0.51
"2711",678,3,1,0.49,0.51
"2712",678,4,1,0.52,0.51
"2713",679,1,1,0.525,0.4925
"2714",679,2,1,0.475,0.4925
"2715",679,3,1,0.51,0.4925
"2716",679,4,1,0.455,0.4925
"2717",680,1,1,0.485,0.475
"2718",680,2,1,0.44,0.475
"2719",680,3,1,0.53,0.475
"2720",680,4,1,0.465,0.475
"2721",681,1,1,0.555,0.4925
"2722",681,2,1,0.455,0.4925
"2723",681,3,1,0.505,0.4925
"2724",681,4,1,0.48,0.4925
"2725",682,1,1,0.525,0.52
"2726",682,2,1,0.58,0.52
"2727",682,3,1,0.515,0.52
"2728",682,4,1,0.51,0.52
"2729",683,1,1,0.505,0.515
"2730",683,2,1,0.525,0.515
"2731",683,3,1,0.545,0.515
"2732",683,4,1,0.48,0.515
"2733",684,1,1,0.555,0.535
"2734",684,2,1,0.48,0.535
"2735",684,3,1,0.545,0.535
"2736",684,4,1,0.525,0.535
"2737",685,1,1,0.535,0.52
"2738",685,2,1,0.48,0.52
"2739",685,3,1,0.585,0.52
"2740",685,4,1,0.505,0.52
"2741",686,1,1,0.52,0.4875
"2742",686,2,1,0.455,0.4875
"2743",686,3,1,0.575,0.4875
"2744",686,4,1,0.43,0.4875
"2745",687,1,1,0.515,0.49
"2746",687,2,1,0.465,0.49
"2747",687,3,1,0.56,0.49
"2748",687,4,1,0.445,0.49
"2749",688,1,1,0.55,0.5025
"2750",688,2,1,0.475,0.5025
"2751",688,3,1,0.53,0.5025
"2752",688,4,1,0.435,0.5025
"2753",689,1,1,0.54,0.4775
"2754",689,2,1,0.465,0.4775
"2755",689,3,1,0.47,0.4775
"2756",689,4,1,0.485,0.4775
"2757",690,1,1,0.475,0.485
"2758",690,2,1,0.495,0.485
"2759",690,3,1,0.475,0.485
"2760",690,4,1,0.5,0.485
"2761",691,1,1,0.525,0.49
"2762",691,2,1,0.505,0.49
"2763",691,3,1,0.425,0.49
"2764",691,4,1,0.475,0.49
"2765",692,1,1,0.505,0.46
"2766",692,2,1,0.465,0.46
"2767",692,3,1,0.455,0.46
"2768",692,4,1,0.42,0.46
"2769",693,1,1,0.535,0.5175
"2770",693,2,1,0.525,0.5175
"2771",693,3,1,0.51,0.5175
"2772",693,4,1,0.435,0.5175
"2773",694,1,1,0.49,0.49
"2774",694,2,1,0.49,0.49
"2775",694,3,1,0.595,0.49
"2776",694,4,1,0.44,0.49
"2777",695,1,1,0.49,0.475
"2778",695,2,1,0.49,0.475
"2779",695,3,1,0.45,0.475
"2780",695,4,1,0.46,0.475
"2781",696,1,1,0.505,0.4725
"2782",696,2,1,0.45,0.4725
"2783",696,3,1,0.49,0.4725
"2784",696,4,1,0.455,0.4725
"2785",697,1,1,0.56,0.4925
"2786",697,2,1,0.44,0.4925
"2787",697,3,1,0.545,0.4925
"2788",697,4,1,0.435,0.4925
"2789",698,1,1,0.535,0.53
"2790",698,2,1,0.535,0.53
"2791",698,3,1,0.495,0.53
"2792",698,4,1,0.525,0.53
"2793",699,1,1,0.55,0.52
"2794",699,2,1,0.495,0.52
"2795",699,3,1,0.545,0.52
"2796",699,4,1,0.455,0.52
"2797",700,1,1,0.43,0.4675
"2798",700,2,1,0.48,0.4675
"2799",700,3,1,0.51,0.4675
"2800",700,4,1,0.455,0.4675
"2801",701,1,1,0.525,0.48
"2802",701,2,1,0.45,0.48
"2803",701,3,1,0.51,0.48
"2804",701,4,1,0.445,0.48
"2805",702,1,1,0.505,0.5025
"2806",702,2,1,0.46,0.5025
"2807",702,3,1,0.57,0.5025
"2808",702,4,1,0.5,0.5025
"2809",703,1,1,0.535,0.5025
"2810",703,2,1,0.53,0.5025
"2811",703,3,1,0.475,0.5025
"2812",703,4,1,0.475,0.5025
"2813",704,1,1,0.465,0.4875
"2814",704,2,1,0.41,0.4875
"2815",704,3,1,0.51,0.4875
"2816",704,4,1,0.525,0.4875
"2817",705,1,1,0.535,0.5125
"2818",705,2,1,0.48,0.5125
"2819",705,3,1,0.56,0.5125
"2820",705,4,1,0.49,0.5125
"2821",706,1,1,0.53,0.495
"2822",706,2,1,0.46,0.495
"2823",706,3,1,0.455,0.495
"2824",706,4,1,0.56,0.495
"2825",707,1,1,0.53,0.53
"2826",707,2,1,0.555,0.53
"2827",707,3,1,0.46,0.53
"2828",707,4,1,0.53,0.53
"2829",708,1,1,0.515,0.4975
"2830",708,2,1,0.455,0.4975
"2831",708,3,1,0.54,0.4975
"2832",708,4,1,0.48,0.4975
"2833",709,1,1,0.48,0.47
"2834",709,2,1,0.455,0.47
"2835",709,3,1,0.465,0.47
"2836",709,4,1,0.475,0.47
"2837",710,1,1,0.535,0.4875
"2838",710,2,1,0.445,0.4875
"2839",710,3,1,0.53,0.4875
"2840",710,4,1,0.435,0.4875
"2841",711,1,1,0.57,0.495
"2842",711,2,1,0.48,0.495
"2843",711,3,1,0.51,0.495
"2844",711,4,1,0.395,0.495
"2845",712,1,1,0.535,0.52
"2846",712,2,1,0.44,0.52
"2847",712,3,1,0.575,0.52
"2848",712,4,1,0.505,0.52
"2849",713,1,1,0.565,0.48
"2850",713,2,1,0.44,0.48
"2851",713,3,1,0.52,0.48
"2852",713,4,1,0.42,0.48
"2853",714,1,1,0.55,0.5175
"2854",714,2,1,0.485,0.5175
"2855",714,3,1,0.47,0.5175
"2856",714,4,1,0.56,0.5175
"2857",715,1,1,0.49,0.445
"2858",715,2,1,0.42,0.445
"2859",715,3,1,0.47,0.445
"2860",715,4,1,0.4,0.445
"2861",716,1,1,0.555,0.5325
"2862",716,2,1,0.51,0.5325
"2863",716,3,1,0.575,0.5325
"2864",716,4,1,0.49,0.5325
"2865",717,1,1,0.555,0.505
"2866",717,2,1,0.495,0.505
"2867",717,3,1,0.51,0.505
"2868",717,4,1,0.5,0.505
"2869",718,1,1,0.51,0.49
"2870",718,2,1,0.43,0.49
"2871",718,3,1,0.55,0.49
"2872",718,4,1,0.47,0.49
"2873",719,1,1,0.565,0.5125
"2874",719,2,1,0.49,0.5125
"2875",719,3,1,0.5,0.5125
"2876",719,4,1,0.525,0.5125
"2877",720,1,1,0.47,0.465
"2878",720,2,1,0.46,0.465
"2879",720,3,1,0.535,0.465
"2880",720,4,1,0.455,0.465
"2881",721,1,1,0.53,0.4875
"2882",721,2,1,0.49,0.4875
"2883",721,3,1,0.485,0.4875
"2884",721,4,1,0.485,0.4875
"2885",722,1,1,0.525,0.5025
"2886",722,2,1,0.44,0.5025
"2887",722,3,1,0.54,0.5025
"2888",722,4,1,0.48,0.5025
"2889",723,1,1,0.55,0.5175
"2890",723,2,1,0.515,0.5175
"2891",723,3,1,0.52,0.5175
"2892",723,4,1,0.46,0.5175
"2893",724,1,1,0.515,0.52
"2894",724,2,1,0.525,0.52
"2895",724,3,1,0.55,0.52
"2896",724,4,1,0.505,0.52
"2897",725,1,1,0.545,0.525
"2898",725,2,1,0.515,0.525
"2899",725,3,1,0.535,0.525
"2900",725,4,1,0.485,0.525
"2901",726,1,1,0.53,0.4975
"2902",726,2,1,0.48,0.4975
"2903",726,3,1,0.515,0.4975
"2904",726,4,1,0.42,0.4975
"2905",727,1,1,0.5,0.495
"2906",727,2,1,0.42,0.495
"2907",727,3,1,0.56,0.495
"2908",727,4,1,0.49,0.495
"2909",728,1,1,0.53,0.4875
"2910",728,2,1,0.47,0.4875
"2911",728,3,1,0.485,0.4875
"2912",728,4,1,0.49,0.4875
"2913",729,1,1,0.51,0.475
"2914",729,2,1,0.44,0.475
"2915",729,3,1,0.44,0.475
"2916",729,4,1,0.54,0.475
"2917",730,1,1,0.51,0.5275
"2918",730,2,1,0.535,0.5275
"2919",730,3,1,0.545,0.5275
"2920",730,4,1,0.52,0.5275
"2921",731,1,1,0.54,0.5
"2922",731,2,1,0.48,0.5
"2923",731,3,1,0.52,0.5
"2924",731,4,1,0.455,0.5
"2925",732,1,1,0.44,0.51
"2926",732,2,1,0.545,0.51
"2927",732,3,1,0.515,0.51
"2928",732,4,1,0.505,0.51
"2929",733,1,1,0.53,0.4825
"2930",733,2,1,0.425,0.4825
"2931",733,3,1,0.525,0.4825
"2932",733,4,1,0.44,0.4825
"2933",734,1,1,0.53,0.5225
"2934",734,2,1,0.515,0.5225
"2935",734,3,1,0.53,0.5225
"2936",734,4,1,0.47,0.5225
"2937",735,1,1,0.54,0.5325
"2938",735,2,1,0.525,0.5325
"2939",735,3,1,0.585,0.5325
"2940",735,4,1,0.45,0.5325
"2941",736,1,1,0.545,0.4975
"2942",736,2,1,0.495,0.4975
"2943",736,3,1,0.5,0.4975
"2944",736,4,1,0.455,0.4975
"2945",737,1,1,0.5,0.495
"2946",737,2,1,0.465,0.495
"2947",737,3,1,0.515,0.495
"2948",737,4,1,0.49,0.495
"2949",738,1,1,0.51,0.475
"2950",738,2,1,0.47,0.475
"2951",738,3,1,0.465,0.475
"2952",738,4,1,0.48,0.475
"2953",739,1,1,0.535,0.5075
"2954",739,2,1,0.5,0.5075
"2955",739,3,1,0.515,0.5075
"2956",739,4,1,0.45,0.5075
"2957",740,1,1,0.495,0.485
"2958",740,2,1,0.435,0.485
"2959",740,3,1,0.475,0.485
"2960",740,4,1,0.505,0.485
"2961",741,1,1,0.475,0.49
"2962",741,2,1,0.435,0.49
"2963",741,3,1,0.505,0.49
"2964",741,4,1,0.505,0.49
"2965",742,1,1,0.5,0.5075
"2966",742,2,1,0.535,0.5075
"2967",742,3,1,0.515,0.5075
"2968",742,4,1,0.485,0.5075
"2969",743,1,1,0.52,0.4875
"2970",743,2,1,0.455,0.4875
"2971",743,3,1,0.52,0.4875
"2972",743,4,1,0.445,0.4875
"2973",744,1,1,0.555,0.535
"2974",744,2,1,0.575,0.535
"2975",744,3,1,0.515,0.535
"2976",744,4,1,0.515,0.535
"2977",745,1,1,0.505,0.4975
"2978",745,2,1,0.505,0.4975
"2979",745,3,1,0.49,0.4975
"2980",745,4,1,0.465,0.4975
"2981",746,1,1,0.52,0.51
"2982",746,2,1,0.5,0.51
"2983",746,3,1,0.535,0.51
"2984",746,4,1,0.5,0.51
"2985",747,1,1,0.52,0.495
"2986",747,2,1,0.465,0.495
"2987",747,3,1,0.525,0.495
"2988",747,4,1,0.47,0.495
"2989",748,1,1,0.555,0.4925
"2990",748,2,1,0.475,0.4925
"2991",748,3,1,0.49,0.4925
"2992",748,4,1,0.495,0.4925
"2993",749,1,1,0.53,0.5
"2994",749,2,1,0.47,0.5
"2995",749,3,1,0.55,0.5
"2996",749,4,1,0.45,0.5
"2997",750,1,1,0.545,0.525
"2998",750,2,1,0.51,0.525
"2999",750,3,1,0.54,0.525
"3000",750,4,1,0.485,0.525
"3001",751,1,1,0.5,0.4775
"3002",751,2,1,0.535,0.4775
"3003",751,3,1,0.45,0.4775
"3004",751,4,1,0.455,0.4775
"3005",752,1,1,0.54,0.505
"3006",752,2,1,0.505,0.505
"3007",752,3,1,0.505,0.505
"3008",752,4,1,0.435,0.505
"3009",753,1,1,0.525,0.5125
"3010",753,2,1,0.53,0.5125
"3011",753,3,1,0.5,0.5125
"3012",753,4,1,0.5,0.5125
"3013",754,1,1,0.5,0.4875
"3014",754,2,1,0.49,0.4875
"3015",754,3,1,0.485,0.4875
"3016",754,4,1,0.43,0.4875
"3017",755,1,1,0.49,0.4575
"3018",755,2,1,0.455,0.4575
"3019",755,3,1,0.46,0.4575
"3020",755,4,1,0.425,0.4575
"3021",756,1,1,0.475,0.5
"3022",756,2,1,0.53,0.5
"3023",756,3,1,0.51,0.5
"3024",756,4,1,0.49,0.5
"3025",757,1,1,0.515,0.47
"3026",757,2,1,0.445,0.47
"3027",757,3,1,0.475,0.47
"3028",757,4,1,0.465,0.47
"3029",758,1,1,0.505,0.4975
"3030",758,2,1,0.44,0.4975
"3031",758,3,1,0.51,0.4975
"3032",758,4,1,0.49,0.4975
"3033",759,1,1,0.56,0.5525
"3034",759,2,1,0.545,0.5525
"3035",759,3,1,0.64,0.5525
"3036",759,4,1,0.51,0.5525
"3037",760,1,1,0.575,0.5
"3038",760,2,1,0.475,0.5
"3039",760,3,1,0.525,0.5
"3040",760,4,1,0.455,0.5
"3041",761,1,1,0.54,0.495
"3042",761,2,1,0.465,0.495
"3043",761,3,1,0.515,0.495
"3044",761,4,1,0.475,0.495
"3045",762,1,1,0.565,0.5125
"3046",762,2,1,0.46,0.5125
"3047",762,3,1,0.57,0.5125
"3048",762,4,1,0.45,0.5125
"3049",763,1,1,0.5,0.4975
"3050",763,2,1,0.46,0.4975
"3051",763,3,1,0.505,0.4975
"3052",763,4,1,0.495,0.4975
"3053",764,1,1,0.535,0.52
"3054",764,2,1,0.51,0.52
"3055",764,3,1,0.53,0.52
"3056",764,4,1,0.44,0.52
"3057",765,1,1,0.52,0.5075
"3058",765,2,1,0.465,0.5075
"3059",765,3,1,0.55,0.5075
"3060",765,4,1,0.495,0.5075
"3061",766,1,1,0.53,0.4925
"3062",766,2,1,0.465,0.4925
"3063",766,3,1,0.49,0.4925
"3064",766,4,1,0.495,0.4925
"3065",767,1,1,0.545,0.5125
"3066",767,2,1,0.41,0.5125
"3067",767,3,1,0.535,0.5125
"3068",767,4,1,0.49,0.5125
"3069",768,1,1,0.475,0.4875
